species,SRR540381,tax_id
RUMINOCOCCUS_BICIRCULANS,0.107159,1160721
PHOCAEICOLA_VULGATUS,0.0929,821
ALISTIPES_PUTREDINIS,0.072168,28117
CRASSPHAGE_CR8_1,0.044094,2772068
PREVOTELLA_COPRI,0.039341,165179
OSCILLIBACTER_SP._ER4,0.038204,1519439
UNCLASSIFIED,0.025811,12908
PHASCOLARCTOBACTERIUM_FAECIUM,0.016053,33025
PSEUDOMONAS_AERUGINOSA,0.015602,287
BACTEROIDES_UNIFORMIS,0.01347,820
FAECALIBACTERIUM_SP._BIOML-A1,0.012821,2584645
RUMINOCOCCUS_SP._KGMB03662,0.010724,2583230
RUMINOCOCCUS_SP._AF16-50,0.010388,2293149
RUMINOCOCCUS_SP._AF34-12,0.010301,2293177
RUMINOCOCCUS_SP._AM43-6,0.009798,2293216
FAECALIBACTERIUM_PRAUSNITZII,0.007802,853
RUMINOCOCCUS_SP._AF37-20,0.007645,2293178
BACTEROIDES_SALYERSIAE,0.007309,291644
RUMINOCOCCUS_SP._AM54-1NS,0.005572,2293226
RUMINOCOCCUS_SP._AF18-29,0.004923,2293156
DIALISTER_INVISUS,0.004705,218538
RUMINOCOCCUS_SP._AF19-15,0.00422,2293157
VESCIMONAS_COPROCOLA,0.004166,2714355
BACTEROIDES_OVATUS,0.004105,28116
BACTEROIDES_STERCORIS,0.004092,46506
RUMINOCOCCUS_SP._AF21-11,0.004022,2293161
BACTEROIDES_SP._MARSEILLE-P8574,0.00379,2697504
RUMINOCOCCUS_BROMII,0.00349,40518
RUMINOCOCCUS_SP._210702-SL-1-03,0.002838,2883233
RUMINOCOCCUS_SP._MSJ-25,0.002798,2841536
BACTEROIDES_THETAIOTAOMICRON,0.002726,818
RUMINOCOCCUS_SP._AM28-13,0.002673,2293194
ALISTIPES_INDISTINCTUS,0.002366,626932
PARABACTEROIDES_DISTASONIS,0.002346,823
PHOCAEICOLA_DOREI,0.002305,357276
BACTEROIDES_FAECALIS,0.00228,2447885
CYCLOSPORA_CAYETANENSIS,0.002251,88456
OSCILLIBACTER_SP._MSJ-2,0.002044,2841504
PSEUDOMONAS_PUTIDA,0.001952,303
FLAVONIFRACTOR_PLAUTII,0.001947,292800
BACTEROIDES_FINEGOLDII,0.001892,338188
BACTEROIDES_FRAGILIS,0.001829,817
BACTEROIDES_XYLANISOLVENS,0.001652,371601
PHOCAEICOLA_SARTORII,0.001414,671267
RUMINOCOCCUS_SP._AM31-15AC,0.0014,2293202
OSCILLIBACTER_SP._MCC667,0.001374,2592648
ALISTIPES_COMMUNIS,0.001327,2585118
RUMINOCOCCUS_SP._AF25-19,0.001225,2293165
OSCILLIBACTER_SP._MSJ-31,0.001002,2841526
DYSOSMOBACTER_SP._BX15,0.0009,2763042
GEMMIGER_FORMICILIS,0.000721,745368
INTESTINIMONAS_BUTYRICIPRODUCENS,0.00071,1297617
RUMINOCOCCUS_SP._AM47-2BH,0.000684,2293221
RUMINOCOCCUS_SP._AF26-25AA,0.00068,2293169
ANAEROTRUNCUS_COLIHOMINIS,0.00065,169435
AGATHOBACULUM_BUTYRICIPRODUCENS,0.000641,1628085
CLOSTRIDIOIDES_DIFFICILE,0.000614,1496
