species,SRR17380246,tax_id
AKKERMANSIA_MUCINIPHILA,0.048716,239935.0
ANAEROSTIPES_CACCAE,0.0667084,105841.0
BACILLUS_INTESTINALIS,0.0049157,1963032.0
BACILLUS_MURIMARTINI,0.0369453,171685.0
BACTEROIDES_UNIFORMIS,0.0592503,820.0
BIFIDOBACTERIUM_LONGUM,0.1047498,216816.0
BLAUTIA_COCCOIDES,0.0003775,1532.0
BLAUTIA_PRODUCTA,0.0600332,33035.0
CLOSTRIDIUM_CLOSTRIDIOFORME,0.0635385,
COLLINSELLA_AEROFACIENS,0.0497323,74426.0
COLLINSELLA_STERCORIS,6.159999999999999e-05,147206.0
CUTIBACTERIUM_ACNES,0.057824400000000005,1747.0
ESCHERICHIA_COLI,0.0701265,562.0
FLAVONIFRACTOR_PLAUTII,0.0397116,292800.0
LACTOBACILLUS_DELBRUECKII,0.0417554,1584.0
MEGAMONAS_FUNIFORMIS,0.007077900000000001,437897.0
MEGAMONAS_FUNIFORMIS_CAG-377,0.00025340000000000003,1263086.0
MEGAMONAS_HYPERMEGALE,0.0053189,158847.0
MEGASPHAERA_SP._DISK-18,0.0090414,1776081.0
PARABACTEROIDES_DISTASONIS,0.0630349,823.0
PSEUDOMONAS_PUTIDA_GROUP,0.0071524,136845.0
RUMINOCOCCUS_GNAVUS,0.0726494,33038.0
STAPHYLOCOCCUS_EPIDERMIDIS,0.0522653,1282.0
STREPTOCOCCUS_MUTANS,0.07876,1309.0
